"StudySite","Operation","CommName","Count","RAI"
"F03",70,"Bushbuck",20,0.285714285714286
"F05",23,"Bushbuck",7,0.304347826086957
"F07",70,"Bushbuck",21,0.3
"F09",70,"Bushbuck",1,0.0142857142857143
"F11",70,"Bushbuck",22,0.314285714285714
"G02",46,"Bushbuck",13,0.282608695652174
"G04",70,"Bushbuck",8,0.114285714285714
"G06",70,"Bushbuck",13,0.185714285714286
"G08",70,"Bushbuck",16,0.228571428571429
"G10",70,"Bushbuck",18,0.257142857142857
"G12",70,"Bushbuck",12,0.171428571428571
"H03",70,"Bushbuck",3,0.0428571428571429
"H05",70,"Bushbuck",9,0.128571428571429
"H07",70,"Bushbuck",29,0.414285714285714
"H09",70,"Bushbuck",14,0.2
"H11",70,"Bushbuck",23,0.328571428571429
"H13",70,"Bushbuck",4,0.0571428571428571
"I04",70,"Bushbuck",35,0.5
"I06",70,"Bushbuck",3,0.0428571428571429
"I08",70,"Bushbuck",19,0.271428571428571
"I10",70,"Bushbuck",19,0.271428571428571
"I12",70,"Bushbuck",20,0.285714285714286
"I14",70,"Bushbuck",10,0.142857142857143
"J03",70,"Bushbuck",18,0.257142857142857
"J05",70,"Bushbuck",24,0.342857142857143
"J07",70,"Bushbuck",36,0.514285714285714
"J09",70,"Bushbuck",26,0.371428571428571
"J11",69,"Bushbuck",9,0.130434782608696
"J13",70,"Bushbuck",63,0.9
"K04",27,"Bushbuck",29,1.07407407407407
"K06",70,"Bushbuck",42,0.6
"K08",70,"Bushbuck",18,0.257142857142857
"K10",70,"Bushbuck",7,0.1
"K12",70,"Bushbuck",4,0.0571428571428571
"L05",70,"Bushbuck",240,3.42857142857143
"L07",70,"Bushbuck",39,0.557142857142857
"L09",54,"Bushbuck",84,1.55555555555556
"L11",70,"Bushbuck",55,0.785714285714286
"L13",70,"Bushbuck",10,0.142857142857143
"M08",70,"Bushbuck",89,1.27142857142857
"M10",70,"Bushbuck",108,1.54285714285714
"A06",70,"Bushpig",1,0.0142857142857143
"A08",70,"Bushpig",0,0
"A10",70,"Bushpig",7,0.1
"B05",70,"Bushpig",2,0.0285714285714286
"B07",70,"Bushpig",5,0.0714285714285714
"B09",70,"Bushpig",1,0.0142857142857143
"C06",70,"Bushpig",5,0.0714285714285714
"C08",70,"Bushpig",4,0.0571428571428571
"D03",70,"Bushpig",3,0.0428571428571429
"D05",70,"Bushpig",3,0.0428571428571429
"D07",32,"Bushpig",1,0.03125
"D09",15,"Bushpig",0,0
"E02",70,"Bushpig",1,0.0142857142857143
"E04",70,"Bushpig",3,0.0428571428571429
"E06",70,"Bushpig",4,0.0571428571428571
"E08",70,"Bushpig",2,0.0285714285714286
"E10",70,"Bushpig",1,0.0142857142857143
"E12",70,"Bushpig",9,0.128571428571429
"F01",70,"Bushpig",9,0.128571428571429
"F03",70,"Bushpig",0,0
"F05",23,"Bushpig",1,0.0434782608695652
"F07",70,"Bushpig",8,0.114285714285714
"F09",70,"Bushpig",0,0
"F11",70,"Bushpig",1,0.0142857142857143
"G02",46,"Bushpig",0,0
"G04",70,"Bushpig",1,0.0142857142857143
"G06",70,"Bushpig",34,0.485714285714286
"G08",70,"Bushpig",2,0.0285714285714286
"G10",70,"Bushpig",3,0.0428571428571429
"G12",70,"Bushpig",2,0.0285714285714286
"H03",70,"Bushpig",0,0
"H05",70,"Bushpig",3,0.0428571428571429
"H07",70,"Bushpig",5,0.0714285714285714
"H09",70,"Bushpig",1,0.0142857142857143
"H11",70,"Bushpig",2,0.0285714285714286
"H13",70,"Bushpig",0,0
"I04",70,"Bushpig",8,0.114285714285714
"I06",70,"Bushpig",0,0
"I08",70,"Bushpig",5,0.0714285714285714
"I10",70,"Bushpig",0,0
"I12",70,"Bushpig",1,0.0142857142857143
"I14",70,"Bushpig",1,0.0142857142857143
"J03",70,"Bushpig",1,0.0142857142857143
"J05",70,"Bushpig",6,0.0857142857142857
"J07",70,"Bushpig",1,0.0142857142857143
"J09",70,"Bushpig",1,0.0142857142857143
"J11",69,"Bushpig",0,0
"J13",70,"Bushpig",1,0.0142857142857143
"K04",27,"Bushpig",0,0
"K06",70,"Bushpig",0,0
"K08",70,"Bushpig",0,0
"K10",70,"Bushpig",0,0
"K12",70,"Bushpig",0,0
"L05",70,"Bushpig",6,0.0857142857142857
"L07",70,"Bushpig",0,0
"L09",54,"Bushpig",9,0.166666666666667
"L11",70,"Bushpig",2,0.0285714285714286
"L13",70,"Bushpig",3,0.0428571428571429
"M08",70,"Bushpig",5,0.0714285714285714
"M10",70,"Bushpig",0,0
"A06",70,"Duiker_common",0,0
"A08",70,"Duiker_common",0,0
"A10",70,"Duiker_common",0,0
"B05",70,"Duiker_common",0,0
"B07",70,"Duiker_common",5,0.0714285714285714
"B09",70,"Duiker_common",0,0
"C06",70,"Duiker_common",8,0.114285714285714
"C08",70,"Duiker_common",1,0.0142857142857143
"D03",70,"Duiker_common",0,0
"D05",70,"Duiker_common",0,0
"D07",32,"Duiker_common",0,0
"D09",15,"Duiker_common",0,0
"E02",70,"Duiker_common",0,0
"E04",70,"Duiker_common",0,0
"E06",70,"Duiker_common",6,0.0857142857142857
"E08",70,"Duiker_common",1,0.0142857142857143
"E10",70,"Duiker_common",0,0
"E12",70,"Duiker_common",0,0
"F01",70,"Duiker_common",0,0
"F03",70,"Duiker_common",0,0
"F05",23,"Duiker_common",0,0
"F07",70,"Duiker_common",1,0.0142857142857143
"F09",70,"Duiker_common",0,0
"F11",70,"Duiker_common",0,0
"G02",46,"Duiker_common",0,0
"G04",70,"Duiker_common",0,0
"G06",70,"Duiker_common",0,0
"G08",70,"Duiker_common",0,0
"G10",70,"Duiker_common",0,0
"G12",70,"Duiker_common",0,0
"H03",70,"Duiker_common",0,0
"H05",70,"Duiker_common",0,0
"H07",70,"Duiker_common",0,0
"H09",70,"Duiker_common",0,0
"H11",70,"Duiker_common",0,0
"H13",70,"Duiker_common",0,0
"I04",70,"Duiker_common",0,0
"I06",70,"Duiker_common",0,0
"I08",70,"Duiker_common",0,0
"I10",70,"Duiker_common",0,0
"I12",70,"Duiker_common",0,0
"I14",70,"Duiker_common",0,0
"J03",70,"Duiker_common",0,0
"J05",70,"Duiker_common",0,0
"J07",70,"Duiker_common",0,0
"J09",70,"Duiker_common",0,0
"J11",69,"Duiker_common",0,0
"J13",70,"Duiker_common",4,0.0571428571428571
"K04",27,"Duiker_common",0,0
"K06",70,"Duiker_common",0,0
"K08",70,"Duiker_common",0,0
"K10",70,"Duiker_common",0,0
"K12",70,"Duiker_common",0,0
"L05",70,"Duiker_common",0,0
"L07",70,"Duiker_common",0,0
"L09",54,"Duiker_common",0,0
"L11",70,"Duiker_common",0,0
"L13",70,"Duiker_common",0,0
"M08",70,"Duiker_common",0,0
"M10",70,"Duiker_common",0,0
"A06",70,"Duiker_red",0,0
"A08",70,"Duiker_red",0,0
"A10",70,"Duiker_red",1,0.0142857142857143
"B05",70,"Duiker_red",0,0
"B07",70,"Duiker_red",0,0
"B09",70,"Duiker_red",0,0
"C06",70,"Duiker_red",1,0.0142857142857143
"C08",70,"Duiker_red",0,0
"D03",70,"Duiker_red",0,0
"D05",70,"Duiker_red",4,0.0571428571428571
"D07",32,"Duiker_red",0,0
"D09",15,"Duiker_red",0,0
"E02",70,"Duiker_red",0,0
"E04",70,"Duiker_red",0,0
"E06",70,"Duiker_red",0,0
"E08",70,"Duiker_red",0,0
"E10",70,"Duiker_red",0,0
"E12",70,"Duiker_red",0,0
"F01",70,"Duiker_red",0,0
"F03",70,"Duiker_red",0,0
"F05",23,"Duiker_red",0,0
"F07",70,"Duiker_red",0,0
"F09",70,"Duiker_red",0,0
"F11",70,"Duiker_red",0,0
"G02",46,"Duiker_red",0,0
"G04",70,"Duiker_red",0,0
"G06",70,"Duiker_red",0,0
"G08",70,"Duiker_red",0,0
"G10",70,"Duiker_red",24,0.342857142857143
"G12",70,"Duiker_red",2,0.0285714285714286
"H03",70,"Duiker_red",0,0
"H05",70,"Duiker_red",0,0
"H07",70,"Duiker_red",0,0
"H09",70,"Duiker_red",0,0
"H11",70,"Duiker_red",0,0
"H13",70,"Duiker_red",1,0.0142857142857143
"I04",70,"Duiker_red",0,0
"I06",70,"Duiker_red",0,0
"I08",70,"Duiker_red",0,0
"I10",70,"Duiker_red",0,0
"I12",70,"Duiker_red",0,0
"I14",70,"Duiker_red",0,0
"J03",70,"Duiker_red",0,0
"J05",70,"Duiker_red",0,0
"J07",70,"Duiker_red",0,0
"J09",70,"Duiker_red",0,0
"J11",69,"Duiker_red",0,0
"J13",70,"Duiker_red",0,0
"K04",27,"Duiker_red",0,0
"K06",70,"Duiker_red",0,0
"K08",70,"Duiker_red",0,0
"K10",70,"Duiker_red",0,0
"K12",70,"Duiker_red",0,0
"L05",70,"Duiker_red",0,0
"L07",70,"Duiker_red",0,0
"L09",54,"Duiker_red",0,0
"L11",70,"Duiker_red",1,0.0142857142857143
"L13",70,"Duiker_red",1,0.0142857142857143
"M08",70,"Duiker_red",0,0
"M10",70,"Duiker_red",0,0
"A06",70,"Eland",0,0
"A08",70,"Eland",0,0
"A10",70,"Eland",0,0
"B05",70,"Eland",0,0
"B07",70,"Eland",0,0
"B09",70,"Eland",0,0
"C06",70,"Eland",1,0.0142857142857143
"C08",70,"Eland",0,0
"D03",70,"Eland",0,0
"D05",70,"Eland",0,0
"D07",32,"Eland",0,0
"D09",15,"Eland",0,0
"E02",70,"Eland",0,0
"E04",70,"Eland",0,0
"E06",70,"Eland",0,0
"E08",70,"Eland",0,0
"E10",70,"Eland",0,0
"E12",70,"Eland",0,0
"F01",70,"Eland",0,0
"F03",70,"Eland",0,0
"F05",23,"Eland",0,0
"F07",70,"Eland",0,0
"F09",70,"Eland",0,0
"F11",70,"Eland",0,0
"G02",46,"Eland",0,0
"G04",70,"Eland",0,0
"G06",70,"Eland",0,0
"G08",70,"Eland",0,0
"G10",70,"Eland",0,0
"G12",70,"Eland",0,0
"H03",70,"Eland",0,0
"H05",70,"Eland",0,0
"H07",70,"Eland",0,0
"H09",70,"Eland",0,0
"H11",70,"Eland",0,0
"H13",70,"Eland",0,0
"I04",70,"Eland",0,0
"I06",70,"Eland",1,0.0142857142857143
"I08",70,"Eland",0,0
"I10",70,"Eland",0,0
"I12",70,"Eland",0,0
"I14",70,"Eland",0,0
"J03",70,"Eland",0,0
"J05",70,"Eland",0,0
"J07",70,"Eland",1,0.0142857142857143
"J09",70,"Eland",0,0
"J11",69,"Eland",0,0
"J13",70,"Eland",0,0
"K04",27,"Eland",0,0
"K06",70,"Eland",0,0
"K08",70,"Eland",0,0
"K10",70,"Eland",0,0
"K12",70,"Eland",0,0
"L05",70,"Eland",0,0
"L07",70,"Eland",0,0
"L09",54,"Eland",0,0
"L11",70,"Eland",0,0
"L13",70,"Eland",0,0
"M08",70,"Eland",0,0
"M10",70,"Eland",0,0
"A06",70,"Elephant",0,0
"A08",70,"Elephant",1,0.0142857142857143
"A10",70,"Elephant",2,0.0285714285714286
"B05",70,"Elephant",0,0
"B07",70,"Elephant",0,0
"B09",70,"Elephant",2,0.0285714285714286
"C06",70,"Elephant",0,0
"C08",70,"Elephant",0,0
"D03",70,"Elephant",0,0
"D05",70,"Elephant",0,0
"D07",32,"Elephant",0,0
"D09",15,"Elephant",0,0
"E02",70,"Elephant",0,0
"E04",70,"Elephant",1,0.0142857142857143
"E06",70,"Elephant",1,0.0142857142857143
"E08",70,"Elephant",1,0.0142857142857143
"E10",70,"Elephant",5,0.0714285714285714
"E12",70,"Elephant",2,0.0285714285714286
"F01",70,"Elephant",4,0.0571428571428571
"F03",70,"Elephant",1,0.0142857142857143
"F05",23,"Elephant",0,0
"F07",70,"Elephant",3,0.0428571428571429
"F09",70,"Elephant",0,0
"F11",70,"Elephant",8,0.114285714285714
"G02",46,"Elephant",1,0.0217391304347826
"G04",70,"Elephant",0,0
"G06",70,"Elephant",1,0.0142857142857143
"G08",70,"Elephant",2,0.0285714285714286
"G10",70,"Elephant",2,0.0285714285714286
"G12",70,"Elephant",4,0.0571428571428571
"H03",70,"Elephant",3,0.0428571428571429
"H05",70,"Elephant",2,0.0285714285714286
"H07",70,"Elephant",8,0.114285714285714
"H09",70,"Elephant",7,0.1
"H11",70,"Elephant",6,0.0857142857142857
"H13",70,"Elephant",1,0.0142857142857143
"I04",70,"Elephant",27,0.385714285714286
"I06",70,"Elephant",3,0.0428571428571429
"I08",70,"Elephant",9,0.128571428571429
"I10",70,"Elephant",6,0.0857142857142857
"I12",70,"Elephant",6,0.0857142857142857
"I14",70,"Elephant",2,0.0285714285714286
"J03",70,"Elephant",5,0.0714285714285714
"J05",70,"Elephant",1,0.0142857142857143
"J07",70,"Elephant",1,0.0142857142857143
"J09",70,"Elephant",3,0.0428571428571429
"J11",69,"Elephant",3,0.0434782608695652
"J13",70,"Elephant",10,0.142857142857143
"K04",27,"Elephant",3,0.111111111111111
"K06",70,"Elephant",8,0.114285714285714
"K08",70,"Elephant",4,0.0571428571428571
"K10",70,"Elephant",1,0.0142857142857143
"K12",70,"Elephant",1,0.0142857142857143
"L05",70,"Elephant",12,0.171428571428571
"L07",70,"Elephant",23,0.328571428571429
"L09",54,"Elephant",3,0.0555555555555556
"L11",70,"Elephant",2,0.0285714285714286
"L13",70,"Elephant",1,0.0142857142857143
"M08",70,"Elephant",4,0.0571428571428571
"M10",70,"Elephant",11,0.157142857142857
"A06",70,"Hartebeest",0,0
"A08",70,"Hartebeest",0,0
"A10",70,"Hartebeest",0,0
"B05",70,"Hartebeest",15,0.214285714285714
"B07",70,"Hartebeest",2,0.0285714285714286
"B09",70,"Hartebeest",2,0.0285714285714286
"C06",70,"Hartebeest",0,0
"C08",70,"Hartebeest",4,0.0571428571428571
"D03",70,"Hartebeest",0,0
"D05",70,"Hartebeest",0,0
"D07",32,"Hartebeest",0,0
"D09",15,"Hartebeest",2,0.133333333333333
"E02",70,"Hartebeest",0,0
"E04",70,"Hartebeest",0,0
"E06",70,"Hartebeest",0,0
"E08",70,"Hartebeest",0,0
"E10",70,"Hartebeest",2,0.0285714285714286
"E12",70,"Hartebeest",0,0
"F01",70,"Hartebeest",0,0
"F03",70,"Hartebeest",0,0
"F05",23,"Hartebeest",0,0
"F07",70,"Hartebeest",3,0.0428571428571429
"F09",70,"Hartebeest",0,0
"F11",70,"Hartebeest",0,0
"G02",46,"Hartebeest",0,0
"G04",70,"Hartebeest",0,0
"G06",70,"Hartebeest",0,0
"G08",70,"Hartebeest",0,0
"G10",70,"Hartebeest",0,0
"G12",70,"Hartebeest",0,0
"H03",70,"Hartebeest",0,0
"H05",70,"Hartebeest",0,0
"H07",70,"Hartebeest",0,0
"H09",70,"Hartebeest",0,0
"H11",70,"Hartebeest",0,0
"H13",70,"Hartebeest",0,0
"I04",70,"Hartebeest",0,0
"I06",70,"Hartebeest",0,0
"I08",70,"Hartebeest",0,0
"I10",70,"Hartebeest",0,0
"I12",70,"Hartebeest",0,0
"I14",70,"Hartebeest",0,0
"J03",70,"Hartebeest",0,0
"J05",70,"Hartebeest",0,0
"J07",70,"Hartebeest",0,0
"J09",70,"Hartebeest",0,0
"J11",69,"Hartebeest",0,0
"J13",70,"Hartebeest",0,0
"K04",27,"Hartebeest",0,0
"K06",70,"Hartebeest",0,0
"K08",70,"Hartebeest",0,0
"K10",70,"Hartebeest",0,0
"K12",70,"Hartebeest",0,0
"L05",70,"Hartebeest",0,0
"L07",70,"Hartebeest",0,0
"L09",54,"Hartebeest",0,0
"L11",70,"Hartebeest",0,0
"L13",70,"Hartebeest",0,0
"M08",70,"Hartebeest",0,0
"M10",70,"Hartebeest",0,0
"A06",70,"Hippo",0,0
"A08",70,"Hippo",0,0
"A10",70,"Hippo",0,0
"B05",70,"Hippo",0,0
"B07",70,"Hippo",0,0
"B09",70,"Hippo",0,0
"C06",70,"Hippo",0,0
"C08",70,"Hippo",0,0
"D03",70,"Hippo",0,0
"D05",70,"Hippo",0,0
"D07",32,"Hippo",0,0
"D09",15,"Hippo",0,0
"E02",70,"Hippo",0,0
"E04",70,"Hippo",0,0
"E06",70,"Hippo",0,0
"E08",70,"Hippo",0,0
"E10",70,"Hippo",0,0
"E12",70,"Hippo",0,0
"F01",70,"Hippo",0,0
"F03",70,"Hippo",0,0
"F05",23,"Hippo",0,0
"F07",70,"Hippo",0,0
"F09",70,"Hippo",0,0
"F11",70,"Hippo",0,0
"G02",46,"Hippo",0,0
"G04",70,"Hippo",0,0
"G06",70,"Hippo",0,0
"G08",70,"Hippo",0,0
"G10",70,"Hippo",0,0
"G12",70,"Hippo",0,0
"H03",70,"Hippo",0,0
"H05",70,"Hippo",0,0
"H07",70,"Hippo",0,0
"H09",70,"Hippo",0,0
"H11",70,"Hippo",0,0
"H13",70,"Hippo",0,0
"I04",70,"Hippo",0,0
"I06",70,"Hippo",0,0
"I08",70,"Hippo",0,0
"I10",70,"Hippo",0,0
"I12",70,"Hippo",0,0
"I14",70,"Hippo",0,0
"J03",70,"Hippo",0,0
"J05",70,"Hippo",0,0
"J07",70,"Hippo",0,0
"J09",70,"Hippo",0,0
"J11",69,"Hippo",0,0
"J13",70,"Hippo",0,0
"K04",27,"Hippo",1,0.037037037037037
"K06",70,"Hippo",0,0
"K08",70,"Hippo",0,0
"K10",70,"Hippo",0,0
"K12",70,"Hippo",0,0
"L05",70,"Hippo",0,0
"L07",70,"Hippo",0,0
"L09",54,"Hippo",0,0
"L11",70,"Hippo",0,0
"L13",70,"Hippo",0,0
"M08",70,"Hippo",0,0
"M10",70,"Hippo",0,0
"A06",70,"Impala",51,0.728571428571429
"A08",70,"Impala",10,0.142857142857143
"A10",70,"Impala",0,0
"B05",70,"Impala",36,0.514285714285714
"B07",70,"Impala",24,0.342857142857143
"B09",70,"Impala",18,0.257142857142857
"C06",70,"Impala",16,0.228571428571429
"C08",70,"Impala",13,0.185714285714286
"D03",70,"Impala",9,0.128571428571429
"D05",70,"Impala",37,0.528571428571429
"D07",32,"Impala",26,0.8125
"D09",15,"Impala",0,0
"E02",70,"Impala",156,2.22857142857143
"E04",70,"Impala",32,0.457142857142857
"E06",70,"Impala",11,0.157142857142857
"E08",70,"Impala",4,0.0571428571428571
"E10",70,"Impala",7,0.1
"E12",70,"Impala",0,0
"F01",70,"Impala",172,2.45714285714286
"F03",70,"Impala",30,0.428571428571429
"F05",23,"Impala",10,0.434782608695652
"F07",70,"Impala",54,0.771428571428571
"F09",70,"Impala",1,0.0142857142857143
"F11",70,"Impala",6,0.0857142857142857
"G02",46,"Impala",39,0.847826086956522
"G04",70,"Impala",23,0.328571428571429
"G06",70,"Impala",9,0.128571428571429
"G08",70,"Impala",0,0
"G10",70,"Impala",1,0.0142857142857143
"G12",70,"Impala",5,0.0714285714285714
"H03",70,"Impala",58,0.828571428571429
"H05",70,"Impala",118,1.68571428571429
"H07",70,"Impala",5,0.0714285714285714
"H09",70,"Impala",1,0.0142857142857143
"H11",70,"Impala",0,0
"H13",70,"Impala",2,0.0285714285714286
"I04",70,"Impala",36,0.514285714285714
"I06",70,"Impala",31,0.442857142857143
"I08",70,"Impala",8,0.114285714285714
"I10",70,"Impala",2,0.0285714285714286
"I12",70,"Impala",2,0.0285714285714286
"I14",70,"Impala",0,0
"J03",70,"Impala",7,0.1
"J05",70,"Impala",1,0.0142857142857143
"J07",70,"Impala",2,0.0285714285714286
"J09",70,"Impala",0,0
"J11",69,"Impala",0,0
"J13",70,"Impala",17,0.242857142857143
"K04",27,"Impala",7,0.259259259259259
"K06",70,"Impala",4,0.0571428571428571
"K08",70,"Impala",0,0
"K10",70,"Impala",0,0
"K12",70,"Impala",1,0.0142857142857143
"L05",70,"Impala",2,0.0285714285714286
"L07",70,"Impala",0,0
"L09",54,"Impala",1,0.0185185185185185
"L11",70,"Impala",4,0.0571428571428571
"L13",70,"Impala",0,0
"M08",70,"Impala",10,0.142857142857143
"M10",70,"Impala",0,0
"A06",70,"Kudu",2,0.0285714285714286
"A08",70,"Kudu",3,0.0428571428571429
"A10",70,"Kudu",1,0.0142857142857143
"B05",70,"Kudu",5,0.0714285714285714
"B07",70,"Kudu",4,0.0571428571428571
"B09",70,"Kudu",1,0.0142857142857143
"C06",70,"Kudu",6,0.0857142857142857
"C08",70,"Kudu",2,0.0285714285714286
"D03",70,"Kudu",1,0.0142857142857143
"D05",70,"Kudu",10,0.142857142857143
"D07",32,"Kudu",8,0.25
"D09",15,"Kudu",0,0
"E02",70,"Kudu",3,0.0428571428571429
"E04",70,"Kudu",0,0
"E06",70,"Kudu",14,0.2
"E08",70,"Kudu",1,0.0142857142857143
"E10",70,"Kudu",4,0.0571428571428571
"E12",70,"Kudu",0,0
"F01",70,"Kudu",1,0.0142857142857143
"F03",70,"Kudu",2,0.0285714285714286
"F05",23,"Kudu",0,0
"F07",70,"Kudu",9,0.128571428571429
"F09",70,"Kudu",3,0.0428571428571429
"F11",70,"Kudu",4,0.0571428571428571
"G02",46,"Kudu",1,0.0217391304347826
"G04",70,"Kudu",0,0
"G06",70,"Kudu",2,0.0285714285714286
"G08",70,"Kudu",2,0.0285714285714286
"G10",70,"Kudu",2,0.0285714285714286
"G12",70,"Kudu",0,0
"H03",70,"Kudu",1,0.0142857142857143
"H05",70,"Kudu",3,0.0428571428571429
"H07",70,"Kudu",1,0.0142857142857143
"H09",70,"Kudu",1,0.0142857142857143
"H11",70,"Kudu",2,0.0285714285714286
"H13",70,"Kudu",1,0.0142857142857143
"I04",70,"Kudu",0,0
"I06",70,"Kudu",0,0
"I08",70,"Kudu",3,0.0428571428571429
"I10",70,"Kudu",5,0.0714285714285714
"I12",70,"Kudu",1,0.0142857142857143
"I14",70,"Kudu",0,0
"J03",70,"Kudu",0,0
"J05",70,"Kudu",0,0
"J07",70,"Kudu",2,0.0285714285714286
"J09",70,"Kudu",0,0
"J11",69,"Kudu",1,0.0144927536231884
"J13",70,"Kudu",3,0.0428571428571429
"K04",27,"Kudu",0,0
"K06",70,"Kudu",4,0.0571428571428571
"K08",70,"Kudu",2,0.0285714285714286
"K10",70,"Kudu",0,0
"K12",70,"Kudu",1,0.0142857142857143
